ratings	document	label
4	다른 캘린더보다 디자인이 훨씬 이쁜것 같다 그리고 일정을 표시하는 기능 외에 다른 기능도 제공해서 좋은 것 같다	1
5	간단하면서도 사용하기 쉽고 지하철을 이용할 때 유용하게 사용한다 하지만 나는 지하철을 많이 사용하지 않기 때문에 자주 사용하지는 않는다	1
4	소통의 또다른 창은 페이스북인데 카톡이 친구 중심의 닫혀진 곳이라면 페이스북은 광범위한 공간의 소통이라 할 수 있다 때문에 더 많은 정보의 공유와 소통이 이루어지는 장점이 있는 방면에 뜻하지 않은 사생활 침해와 정보의 유출 가능성이 큰 단점이 있기도 하다	1
5	걍 친한 사람들이나 알고 지내던 사람들의 일상도 알 수 있고 연락도 할 수 있어 좋다 시간 떼우기에도	1
4	사용하는 핸드폰의 용량이 부족하여 걱정이 많았는데 이 앱을 이용하여 용량 문제를 해결 할 수 있어서 좋다	1
5	자주 썼습니다 불편한 점은 거의없네요 지하철 알람에 대해 다양한 옵션을 줬으면 좋겠는데요 진동으로만 알림 화면에 메시지만 띄움 막 이런거	1
1	예전에 사용했던 어플이지만 인기가 조금은 지난 게임 어플이라고 생각합니다 하지만 처음 사용자들은 흥미를 느낄수 있을만한 게임 어플이라고 생각합니다	0
2	배달의 민족으로 배달시켜보았는데 질 나쁘고 값만 더럽게 비싼 음식이 왔다 사진으로 보면 맛있어 보이고 양도 많아 보였는데 실망이다 매장이 정말 다양한데 마땅히 시켜먹을데가 없다	0
1	다른 사진 촬영 어플리케이션에 비해서 특별히 좋은 점을 못찾겠다 인터페이스가 조금 복잡한 것 같다 사진을 촬영하고 저장하기 까지 시간이 좀 오래걸린다	0
5	다른 사진 어플과는 달리 많은 필터를 제공해주고 있어서 편리하고 아이폰의 경우 좌우반전이 되가지고 사진이 저장된다는 점이 편리하다 	1
4	주 거래 은행이다보니 사용 빈도가 많은 앱 입니다 편리합니다 몸을 편하게 만드는 앱 	1
5	대중화가 엄청난 장점이다대중화가 엄청난 장점이다대중화가 엄청난 장점이다대중화가 엄청난 장점이다	1
4	뉴스와 블로그 등 포털사이트로 자주 이용하는 사이트이기때문에 앱으로 바로 연결되어 볼 수있는 점이 좋다 하지만 인터넷과 다른 앱의 특점은 잘 모르겠다	1
5	다음지도를 설치하고 버스와 지하철메뉴를 가장많이 쓴다                                    	1
5	요즘 같이 정보가 많이 노출되는 사회에서 텔레마케팅 스팸문자 등을 차단하는데 좋은 앱이라고 생각함	1
4	그렇게 많이 사용하지는 않는다 심심할 때 들어가 보는 정도 친구들 근황이나 어러가지 볼 수 있어서 괜찮다	1
5	영화예매하기도 편하고 최신영화도 빠르게 파악할수 있어서 이용한다 또한 자주 이벤트도진행하여 좋다	1
4	음악을 다운 받고 찾는데 편리하다 그런데 업데이트 되고 나서는 아티스트 내의 곡을 인기순으로 정렬할 수 없어서 좀 아쉽다 정기권해지도 앱으로는 못하는 것도 불편한 점이다	1
5	단체로 대화를 나눌 수 있어서 공지하기 편하고 친구가 톡 내용을 읽었는지 않읽었는지 알수 있어서 좋고 편리한 앱이다	1
4	페이스북 내에서 메시지를 주고 받기 위해서 필수적으로 깔아야 하기 때문에 다운로드를 하였다 생각보다 편리하다	1
5	가장 대중적으로 사용하는 어플 서비스도 편하고 서버 렉도 잘 없음        연동되는서비스들도 많음	1
4	좋습니다 예매도 할 수있고 바로 취소도 가능하여 되도록 어플을 이용하여 예매하는 편입니다 현재 상영중인 영화도 특별히 검색없이 확인할 수 있어 유용합니다	1
1	국민은행앱은 설치는 쉽지만 공인인증서를 옮길때 너무 힘이들고 몇번시도 끝에 쓰기를 포기했다 업데이트하면서 생긴버그인데 너무 불편하다	0
4	시간떼우기용  페북이인기있는이유를 빼와서 만들었는데 음포스팅들이 좀 로딩걸려서 ㅂㄷㅂㄷ	1
4	걍 무난한때 한달정도 봤었는데 딱히그냥평범하고 흠잡을건없었던듯	1
5	거의 모든 사람들이 사용하고있기때문에 연락이 편리하고 보이스톡 기능은 해외에서도 맘에든다	1
4	쇼핑하고자 하는 제품을 쉽게 검색하고 구입할 수 있어서 매우 잘 사용하고 있는 앱입니다	1
4	일반 카메라보다 화질을 떠나 필름에 따라 분위기연출이 가능해서 좋다 자주 애용하는 어플이다	1
4	잘 만든 앱 같다 대개 컴퓨터로 예매를 하기에 잘 쓰지는 않지만 다만 결제 항목이나 그런 곳에서 복잡하긴 하더라	1
5	길치인 사람에게 정말 편리한 어플이다 사용법이 간단해서 누구나 다 사용하기 좋은거 같다	1
4	재미도 있고 꾸준한 업데이트도 좋다 그러나 역시 피해갈수 없는 과금 유혹에 눈살이 찌뿌려진다	1
1	개인 정보 도용 어플인 거 알고 올린건지 모르겠다 이 어플이 순위에 있는 것 만큼 우리 국민의 개인정보가 털렸다는 증거다	0
4	사진 영상 그리고 개인적 문서등등 피시에서 스마트폰으로 옮기거나 역으로 사용할때 도움이 됬었다	1
2	다른 곳 보다 정보가 빈약하고 적어서 사용하기 불편하고 사진과 동일하지도 않아서 신뢰도가 떨어진다	0
5	다양한 정보를 얇게 알려주기 때문에 부담이없고 시간때우기 좋다 또한 북마크가 가능해서 관심있는 정보를 저장하고 계속 볼 수 있다는 점이 좋다	1
4	정말 단순한 게임인데 하다보면 계속하게 되고 다양한 케릭터를 얻을 수 있게 하는 아이템을 모으기 위해서 계속 노력한다	1
4	내가 원하는 상품을 어디서든 볼 수 있어서 편하고 저렴하게 물건을 구입할 수 있어서 좋습니다	1
4	이건 스스로 페이지내려가는 기능이 유용한듯 근데 다음웹툰이 노잼이라서 금방삭제ㅎㅎ솔직히 기능은 네이버툰보다 이게더조음	1
4	정렬되어 있는 기준이 찾기 쉽게 되어있어 좋다 전체 웹툰과 완결 웹툰 페이지가 따로 있는 것이 웹툰을 찾아서 보기에 편했다	1
4	핸드폰 활성화와 부스터 청소를 위해 앱 사용 와 같이 이게 잘 작동하는 지 확인 할 수 없지만 핸드폰 내의 실행앱끄기와 비교해 보면 비교적 잘 작동하고 있는 것 같다 광고만 줄이면 더 좋을 것 같은 앱	1
4	사용자 인터페이스가 좋다 모바일 티켓 기능이 있어 영화관 입장시 무척 편리하다 단지 매번 결제 정보를 입력해야하는 불편함이 있다	1
2	게시판 사진첩 채팅 등 편리한 기능을 다양하게 제공하지만 핵심적인 기능이 없는 느낌 주요기능과 부가적 기능을 나누어 집중한다면 더 좋을 것 같다	0
1	은행 어플을 사용하기 위해서 깔았던 어플인데 내 휴대폰이 안전하지 않다는 신호를 주거나 하는경우를 본 적이 없어서 사실상 제대로 내 휴대폰을 보호해 주고 있는지 조차 의심스럽다 	0
1	페이스북과 큰 차이가 느껴지지 않는다 페이스북과 달리 글 보다는 사진 중심으로 디자인된 것이 좋아 출시 처음에 사용한 적이 있으나 일정 시간이 지나면서 개인 자랑 중심으로 이용되는 것이 페이스북과 다르지 않아 지금은 사용 중단했다	0
4	친구즐과 문자메세지를 주고받는데 편리하고 사용자응 고려한 다양한서비스들이모티콘단체채팅방웹서버연결 등등이 잘되어 있는 앱이라고 생각한다	1
5	초행길일때 대중교통 자동차 자전거 도보 등 여러가지 방법으로 알려주니 아주 유용하게 사용할 수 있으며 주변의 건물까지 찾을수있어 편리하고 꼭 다운받아둬야할 앱이라고 생각함 	1
4	백업이나 복구하기에 기능은 굉장히 좋은 편이나 스마트폰에서도 대용량 파일 전송 등 자유로워지면 좋겠다 파일 확장자도 상관없었으면 좋겠고	1
5	전화 받기전에 광고 전화나 대출 전화는 정확하게 알려줘서  모르는 번호는 안받게 되서 편리하다	1
4	지도 특성상 많은 데이터전송량을 잡아먹는다 그렇지만 길찾기 시스템이나 뷰어등 유용한 기능이 많고 생각보다 정확한편	1
5	특별한 기능은 없지만 간단하고 편하게 사용할 수 있습니다 가끔씩 어두운 곳에서 빠르게 사용할 수 있어 좋습니다	1
4	가장 많이쓰는 드라이브다 사진 업로드가 쉬운것이 장점이다 불편한점은 에서 드라이브에있는 사진을 다운받을때 프로그램 설치가 번거롭다는점이다	1
4	대중적이라 이용이 편리하고 무료앱이기때문에 간편하고 쉽게전달가능하며 이외에도 이미지나 연락처 음성등 첨부기능이많음	1
4	다양한 음악을 들을 수 있는 매우 유용한 앱이라고 생각합니다 잘 사용하고 있습니다	1
4	인터페이스가 그나마 깔끔하다	1
5	길찾기 서비스를 유용하게 쓴다 버스 시간을 확인할 때 매으 편리하다 심심할 때 지도를 보기도 한다 	1
4	여행 사진 등을 올리는 데 유용하게 사용하고 있습니다 하지만 보안에 대해서는 신뢰할 수 있는지 모르겠어서 중요한 자료들은 따로 보관합니다	1
5	오랫동안 연락하지 못하고 소식도 알지못했던 친구들을 찾을수 있어서 좋다 재미있는 것들도 많이 올라와서 심심할때 보기 좋다	1
4	재미있고 유용한 정보들이 넘쳐 흐른다 단 사생활이 어느정도 침해될수도 있기 때문에 주의가 필요한듯하다	1
4	위치정보를 매우 효과적으로 사용한 서비스라고 생각됨 제휴를 맺은 배달업체의 수도 많고 바로 결재도 가능하기 때문에 매우 편리하게 이용함	1
4	실시간으로 이슈가 되는 뉴스에 대해서 알림을 해주지만 가끔 별로 중요하지 않은 뉴스를 알려줄 때 짜증난다	1
5	이모티콘이 아주 맘에든다 할말이없거나 등등 적절하게사용가능 나는 말을 끊어보내는편이라 문자보다 카톡이 편하다	1
1	사진이 주가 되는 여서 그런지 사진을 올리거나 보는데 관심이 있지 않다면 굳이 사용해야 할 이유가 없고 트위터 보다 익명성은 떨어지고 페이스북보다 주변사람들과의 네트워크 기능이 떨어져서 사용하지 않는다 	0
5	앱에서 바로 영화 티켓에 대한 결재가 가능하기 때문에 매우 편리하게 이용하고 있음 또한 를 이용하여 근처 가까운 영화관 검색도 유용함	1
4	가끔 무음카메라를 사용할 필요가있을때 사용하기 좋고 사진 필터도 많아 가끔만 사용하는 편이다	1
4	한국에서는 카카오톡으로 많이 사용하지 않지만 대만 일본 태국등 아이사 국가에서 인기를 끌고 있어 외국 친구들과 연락시 사용하는 메신져 입니다 좋은 어플입니다	1
2	이용해본 경험이없음 기존의 카메라만으로도 충분하지만  셀카를 많이찍는 현대인들에게 더 예쁘게찍을수 있는 니즈를 충족시켜줌	0
4	음악을 듣기위해 음악파일을 따로 전송해야하는 불편함을 없애준 앱이라고 생각한다 과금도 부담스럽지않다	1
4	사진이 많이 올라가서 친구들과 여행을 다녀와서 사진 업로드 하기 최고이다 동영상 속도가 더 길었으면 좋겠다	1
4	기본카메라에서 지원되지 않느 필터가 많아 다양한 사진을 찍을 수 있지만 어딘가 모르게 아쉬운 앱	1
4	동영상을 촬영하는 기능이있는데 그냥 동영상이아니라 여러 화면 에서 다양한 동영상을 한꺼번에 볼수있는점이 좋지만 초점설정이 되는지는 모르겠지만 터치하면 찍혀서 불편하다	1
5	스마트폰 스마트패드 간 파일을 자유롭게 공유할 수 있어서 너무나 편리합니다 국내에 유사 서비스가 많지만 의 기술력에 비할 바가 못됩니다 특히 해외에서도 클라우드를 사용하셔야 하는 분께 강추합니다	1
5	모르는 지역에서도 정확하게 시간이 얼마나 걸리는지 알 수 있고 자전거 여행을 하게 될 때 쓰게되어도 보행자만 갈 수 있는 길을 알려줘서 좋다	1
4	지금도 듣고있는멜론 고딩때부터 써왔는데 괜찮음ㅎㅎ사용자랑 내가 예전에 많이들엇던노래도 보여주는데 아련아련 근데 카드에 사진저장하고그러는 옵티머스에선 카드없으면 노래못들음진짜짜증재생이안됨	1
4	드라이브에 자료를 넣어두면 다른 에 접속해도 내 자료를 맘대로 꺼내서 볼 수 있으니 매우 편리한 어플이라고 할 수 있습니다	1
5	다양한 카테고리가 있어 쉬는 시간이나 무료할 때에 이용하면 효과적인 어플인것 같습니다 	1
4	친척끼리 밴드를 사용하고 있는데 밴드 사용 전보다 연락을 자주하게 되어서 좋은 것 같다 	1
5	서울 생활에서 꼭 필요한 앱으로 대중교통의 이용 노선 및 가고자 하는 역의 시간과  환승역 등을 보기 쉽게 나타내 주고 있다 환승시 예상 도보시간 역의 입구 정보 노선보기의 명시성 부각 기능이 더 생겼ㅇㄷ면 좋겠다	1
2	사실 페이스북이라는 앱만 있고 자주 사용하지 않는다 그리고 내 생각에는 페이스북이 그다지 좋지는 않은 것 같다 사생활이 다른 사람에게 유출 될 수 있는 가능성이 큰 것 같다 	0
5	내가 스마트폰을 사고 처음 설치한 어플이다 단체 채팅으로 친구들이랑 계속 얘기 할 때 가장 유용하다 	1
5	솔직히 말하면 불편한 점이 손에 꼽을정도로 적다 가끔 핸드폰 재부팅시 어플이 작동이 안되는 등 사소한 버그를 제외하면 단점이 없다	1
4	영화에 대한 정보를 쉽게 얻을 수 있고 영화표를 예매하고 영화표에 관한 정보를 얻는데 용이하다	1
4	네이버 웹툰에 비해서 투박하지만 미생 같은 대작이 탄생하는 곳 개인적으로 작품들의 깊이는 네이버 보다 높다고 생각	1
4	지하철 앱 버스앱 그리고 다음지도만 있으면 끝 다음이 네이버보다 지도는 훨씬 낫다 잘 만들었음	1
4	부동산에 가야할 번거로움이 없이 주변의 전 월세에 대한 정보를 위치나 가격대로 별로 잘 정리해놔서 유용하게 잘 쓰고 있다 	1
4	카카오톡에 기반하여 런칭하고 있는 라고 생각한다 카카오톡 프로필을 보면 스토리가 있는경우 스토리까지 보이게 되어 쉽게접근할 수 있다고 생각한다 페이스북보다는 덜한 기능들이 있으나 오히려 그것이 로서는 쾌적하다고 생각한다 	1
2	광고 팝업이 너무 많이 떠서 짜증난다 딱히 필요할때 말고는 찾지 않는 앱이라 그냥 인터넷 사용하면 될듯	0
4	디자인이 무척 맘에든다 사용자층이 되게 많을것 같다 편집기능도 대단하다 가 활발해진 시대에 좋은 카메라는 필수인 것 같다	1
2	이모티콘이 다양하지만 카카오톡을 사용하고 있기때문에 사용을 덜한다 페이스북 사용중 알람을 끄기위해 다운받았다	0
5	검색이 자유롭고 빠르게 이용할 수 있어서 잘 사용하고 있다 장소에 구애받지 않고 바로바로 겸색할 수 있다는 점이 매우 좋다	1
2	중장년층 사이에서 큰 인기를 끈다던데 아직 어린 내가 보기에는 왜 있나 싶다 안 사용하니까 관심도 없고 가끔 가다가 들어가보면 퀄리티가 년대 초반에 머문 느낌	0
4	우리은행 항상 이용중이라서 이용하는 어플  계좌이체도 쉽고 그냥 뭐 다른 은행어플이랑 다른ㄱ ㅔ 없는듯	1
5	집에 손전등이 없을때 갑자기 정전이 났다 그럴때 매우 유용한 플래쉬 라이트 매우 좋은 어플이다	1
2	각 지역별로 유명하지않은 음식점은 아직까지 많지는 않은 것같아서 내가원하고자하는 음식점에 대해 이용이 좀 불편함	0
5	평소에도 다음이나 네이트 이런사이트보다 더 자주이용하는편이다 가장 이용하기 편리하고 검색했을때에도 자료가 많이나와서 이용하게되는것 같다	1
4	시간때우기용으로 좋다 화장실에서 사용하긴 아주 좋지만 데이터의 진정성은 의심이 좀간다 진진하게 보단 재미로 사용하는게좋다	1
4	로만 하던 를 폰으로도 가능하게 해줘서 사용중이다 해외에 있는 친구들과 통화할때 좋은 앱	1
4	페이스북에 접속중인 친구등을 확인하고 메세지를 보낼수 잇는 장점이 있는것 같다 메세지 전송 등에서는 카카오톡보다 장점을 느끼진 못한다	1
5	이런 아이디어가 진정 좋은 아이디어다	1
5	여러장의 멤버쉽 카드를 다 들고다니지 않아도되서 편리하고 쿠폰이나 이벤트 정보를 쉽게 알아볼 수 있어 유용하다  	1
4	다른 카메라 어플보다 필터 종류가 다양할 뿐만 아니라 필터의 질도 더 좋다 필터의 효과가 크면 화질이 나빠지는게 일반적인데 다른 어플보다 화질이 덜 나빠진다	1
4	많은 카메라 어플들이 있지만 그중에서 이 앱의 가장큰 장점은 간단한 촬영기법과 분할 동영상 촬영이 된다는것이 가장 매력적인 장점이라고 생각한다	1
1	안드로이드앱에 기본어플로 깔려있다 실지적으로 핸드폰앱 바이러스를 잡는다는건 불가능해보인다 그냥 은행앱때문에 깔았자	0
4	가벼운게임으로서 잠깐 틈내서 지루함운 없애기에 좋은 재밌는 게임 어플이다 현재도 쿠키런 어플 사용자가 꽤 있는것으로 알고있다	1
5	매우 만족하면서 사용하는 앱 이 앱을 사용하기 전에는 어떻게 다녔을까 하는 생각까지 하게 만드는 앱	1
4	소모임을 꾸려나갈때 간편하게 만들어 낼 수 있다고 생각한다 페이스북의 그룹의 기능만 떼어내어 기능 목적에 집중했다고 생각한다	1
1	카카오톡이랑 다른점이 없어서 굳이 라인을 써야 할 이유가 없다 사용자 수도 카카오톡이 더 많아서 라인 쓰는 사람과 연락할 방법이 라인 밖에 없지 않은 이상 사용하지 않을 것 같은 앱이다 	0
4	예전에 인터넷에서 많이하던 네이버카페나 다음카페의 스마트폰버전인 느낌이다  간편한것같아서 좋다	1
5	매우 유용한 앱입니다 사용하기 편하고 정보도 정확한 편이어서 매우 유용한 앱이라고 생각합니다	1
5	카카오톡은 내가 핸드폰을 만지는 이유의 이상으로 생각된다 그 만큼 가장 많이 사용하는 앱이다 지금까지 카카오톡을 사용하면서 불편한 점을 딱히 느끼지 못했다	1
5	사진 클라우드 쓸수 있어서 좋음 시간 없을때 급하게 문서 작성할때도 좋음 네이버에서 잘만들었음	1
1	카카오톡이나 라인과 같은 활성화된  메시지 서비스에 비해 인터페이스도 부자연스럽고 알람기능도 불편하게 되어있다고 느낀다 	0
2	각종 할인 프로모션 쿠폰이나 할인을 먹이면 배달을 거부하는 업소들이 많아서 이용을 하지 않게된다	0
1	요즘같이 셀카를 많이 찍는 시대에는 꼭 필요한 앱인거 같은 생각이 든다 사용해보고 싶다	0
5	사용자 도 설정할 수 있고 첫 페이지에서 사용자가 관심 가질만 한 기사들이나 일간 검색어 순위 목록등이 올라 오는 면 등에서 여러모로 편리하다	1
4	사용해보진 않았으나 이전의  앱과 비슷할 것으로 여긴다 요즘은 셀카가 대세라서 이런앱들이 필수앱인것같다	1
2	이용할수있는 계열이 다양하지않고 적립금이 너무 적고  광고를 너무 많이보게되서 별로 이용하고싶지않음	0
5	아프리카는 없는게 없을정도로 많은 들이 있고 매우 재밌는 방송들이 많이있다 대부분이 게임용도로 쓰이지만 와 공부 정치쪽으로도 방송이 있다	1
4	평상시에 제가 주로 사용 하는 사이트이기 때문에 익숙하기도 하고 사용하기에도 편합니다 	1
2	쓰는 사람도 많지 않고 의도적으로 페북을 따라했으나 은근히 폐쇄적이라 구림 ㅋㅋㅋㅋㅋㅋㅋㅋ	0
4	친구의 친구를 통해서 연락이 닿지 않았던 사람들과 연락이되고 여러 정보를 공유하는것은 좋다 또한 프라이버시 단계를 설정할 수 있어 불필요한 인맥을 차단할 수 있다	1
2	거리뷰의 데이터가 빠르게바뀌지않아 이용이불편함 지도로 활용이 간편하고 새로운 환경에 가더라도 현재위치 및 맵활용이 간편함	0
4	소셜 커머스를 자주 이용하는 편으로 판매 상품의 종류가 다양하여 매우 편리하게 이용하고 있음 다만 고가의 상품의 경우는 신뢰성 부족으로 구입이 꺼려짐	1
5	전에 개인정보 빼간다고 난리났을 때 기존에 쓰던 손전등 지우고 이거 깔았는데 뭐 그냥 그렇습니다 불편한점 없이 쓰고 있습니다	1
2	주로 아주머니 아저씨 들이나 초 중등 학생들이 사용하는 앱이라는 인식이 강하고 다른 들과 차별성이 카카오톡 업데이트 전에 배경 사진을 걸기 위해 사용하는 경우 이외에 이 앱의 기능 자체를 목적으로 사용할 생각이 들지 않는 앱이다 	0
4	사용하질 않아서 모르겠다 요즘은 영상통화나 그룹통화가 활발하여 많은 쓰임은 있을거라 생각한다	1
5	딱히 깔아놓고 내가 사용하는게 아니라 알아서 사용을 해주니까 느낀점은 없지만 보안이 되는것이니까 돌아가는 표시가 나오면 마음이 편하다	1
2	휴대폰에 기본적으로 설치된 인터넷 어플로 인해 필요성을 느끼지 못하는 경우가 많지만 한자검색 기능등 다양한 검색기능이 편리하다는 장점이 있다 	0
4	사람들이 많이 써서 편리한 점도 있지만 싫은 단톡방에도 묶여있어야하는 것이 단점이다 최근 이모티콘이 많아져서 좋다 보안문제 이후로 좀 꺼림칙한 면이 있다	1
4	저렴하고 좋은 상품의 정보가 제공되어 상품구매할 때 많은 도움을 받고 있다 아이디어 상품 정보도 많아 자주 이용한다	1
4	서로 같은 소속이나 관심사를 한 그룹으로 묶어서 비공개 활들을 할 수 있게 만든점이 맘에드나 커뮤니케이션 방법에선 다소 복잡하다고 생각	1
5	데이터 사용량을 확인할때 유용하다 정확한 수치는 고객센터 어플늘 통해 확인하지만 대략적인 양을 그래프로 보여줘서 편리하다	1
4	엄마 폰에 깔아줬는데 좋아하시는 거 보니 괜찮은 어플 같다 근데 이거 깔면 전화 받는게 조금 느려지는 거 같아서 그건 개선해야 할 거 같다	1
4	대부분의 사람들이 페이스북 소통이 활발할때는 재밌어서 했지만 현재는 정보 공유의 느낌이 더 큰 것같다 또한 다른 사이트를 이용하고자 할경우 페이스북으로 로그인하는 경우가 많기 때문에 계정을 없애지 않는다	1
1	배경화면등으로 쓸만한 사진들이 많다고 해서 사용해 보려고 했었는데 정확히는 기억이 나지 않지만 사용에 어려웠다는 기억이 남아있어서 긍정적인 느낌의 앱은 아니다 	0
5	내 일주일의 삶의 윤활제이다 웹툰이 하나의 문화가 되어 정착하는데이는 네이버 웹툰이 그 역할을 했다고 생각한다 최근엔 최적화를 잘 해두어서 만화볼때에 끊김없이 바로바로 볼 수 있게 해주는것같다 이 점이 가장중요하다	1
4	길을 찾는 기능이 꽤 좋고 다운로드 기능이 마음에 든다다만 지방에서 도보 기능이 없는건 아쉽다	1
5	검색하기에 가장 편한 어플인것 같다 	1
4	편의하게 사용하고 있고 스마트폰으로 할 수 있어서 좋습니다우리은행 스마트폰 어플보다 조금 더 편의한다고 생각하니다 	1
4	보기 편한 메뉴 각 서비스들을 이용하기에 편리하다 하지만 배터리소모가 많은점은 단점같다	1
4	친구가 좋다고해서 쓰기 시작했는데 이것 덕분에 메모리도 훨씬 줄고 중복된사진도 지울수있는기능도 좋다 카드로 이동을 어떻게 해야하는지 몰랐는데 그런것도 자동으로 추천해줘서 알았다 깔기 잘했다고 생각이 든 앱이다	1
5	편하다 네이버안에서 보고싶은 영역을 찾아볼수있고 여러가지 방대한 곳안에서 따로 볼수있다는점이 가장 좋다	1
5	휴대폰을 사용하다 보면 켜놓은 앱이 없는데도 램 사용량이 심각할 때가 있는데 그럴 때 사용하기에 좋은 앱이다 한번 사용하면 램 사용량이 현저히 떨어지는 것을 볼 수 있어서 자주 사용한다 	1
4	캐시 슬라이드로 열심히 돈 모아서 죠스 떡볶이에서 떡튀순을 사먹었습니다 개월여의 노력이 떡튀순으로 바뀌는 순간이었습니다	1
1	어두운곳에서 간편하게 사용할 수 있어서 좋았지만 위치가 노출된다는 기사를 본 후 믿을수 없어 바로 삭제했다	0
4	다양한 웹툰이 잘 정리되어 있고 디자인이나 등이 보기 편하게 잘 설계되어 있는 웹이라고 생각한다 	1
4	언제 어디서든 페이스북을 이용할 수 있어서 좋은거 같다 버스나 지하철에서 심심하지 않다	1
4	드라이브하고 비슷한 개념인가 했는데 다른 사람들과 공유도 할 수 있게끔 해서 굉장히 편리합니다	1
4	지금은 정치인이 된 안철수 씨가 만든 국산 백신 딱히 말이 없는 걸 보니  버젼하고는 다르게 모바일 환경에서는 쓸만한 어플인 것 같습니다	1
4	무난그냥 가끔 영화예매할때쓰는데 괜춘사실 그리많이이용 안해서  잘은 모르겠당	1
4	내가 좋아하는 장르를 찾아 볼 수 있어서 좋지만 일주일 한번이나 번 정도 업그레이드가 되어서 스토리를 기다려야 한다는 불편함이 있습니다	1
5	이 카메라로 찍으면 곳곳에 분화구가 생긴 내 얼굴이 빙판처럼 매끄러워지며 다양한 특수효과는 친구들로 하여금 웃음을 지어주니 이런 어플이 또 어디있을까	1
4	찾아갈때 길을 쉽게찾을 수 있도록 되어있어서 매우 편리하다 그리고 내가 원하는위치에서 가는곳까지 여러 방법으로 찾을수 있어서 좋다	1
1	카카오톡이 있는데 굳이 사용할 필요성을 못느끼겠다 챗 헤드 기능은 편리한것 같다     	0
4	지하철로 이동할때면 무조건 이 앱을 켠다 가장 좋은점은 빠른환승 플랫폼이 어딘지 알려주는것과 시간대별로 검색이 가능하다는 점이다 하지만 시시각각 변하는 지하철상황의 변동까지는 알려주지않아 아쉽다	1
5	대규모 사용자가 실시간으로 이용함에도 불구하고 안정적인 서비스를 제공해서 매우 만족하고 있음	1
5	핸드폰의 용량이 작아서 엔드라이브에 모든 사진을 업로드 해놓는다 핸드폰의 부족한 용량을 감당해주어서 좋다 	1
4	우리은행 평가와 마찬가지로 모든 금융앱들이 다 비슷한 기능들을 한다고 생각한다	1
2	어플의 인터페이스가 깔끔해서 좋다 하지만 웹툰이 네이버에 한정되어 있기 때문에 이보다는 다른 통합형 어플을 사용하게 된다	0
5	심심할때 자주하는 모두의마블은 다른게임들과 같이 현금유도가 많은거같다 그렇게 좋게 보지는 않는다	1
5	영화매니아들에게 필수앱 예매하기도 편리한 시스템 개봉일이 디데이로표시되어 좋음         	1
4	예매하기 편해서 자주 사용한다 예매를 하는데 있어서는 약간의 불편함이 존재하는것같다  더 간결해졌으면좋겠다	1
5	용량이 제한적인 것을 제외하면 언제 어디서든 데이터만 있다면 에서 폰으로 폰에서 로 마음대로 파일을 주고 받을 수 있어 편리하다	1
1	시간낭비다 이상	0
4	사람들이 사진 영상들을 더 공유하고 싶어하고 주목한다는 점을 잫 잡은 것같다 해쉬태그 기능을 통해 공통된 관심사를 공유할수도 있는 이다	1
4	편리한 어플이지만 가끔 자기 위치 설정을 할 때 신뢰도가 떨어진다 하지만 대중교통 경로 등을 알려주는 기능은 좋다	1
2	재미있는게 많아 둘러보기는 하지만 일단 앱에서 이전에 사용자의 개인정보를 수집하다 적발된 이력이 있고 또한 사진 영상 등을 멋대로 로딩해서 데이터 소모가 심하며 앱이 너무 무겁다	0
5	네이버를 기본 검색 공급자로 사용하는 경우가 많을텐데 아마 정보가 많기 때문일 것이다 나도 어렸을때 부터 사용했는데 한눈에 파악하기 쉬운 구조로 되어있고 정보도 보기 쉽게 정렬되어 있는 이유가 가장 큰 것 같다	1
1	개인적으로 를 잘 이용하지 않아서 모르겠다 깔아서 좋았던 점은 초중고 동창들 연락된거 정도	0
4	다양한 사람들과 소통할 수 있어서 좋다 또한 앱의 업데이트가 지속적으로 이루어지는 편이라서 좋다 사진 업로드 시 핸드폰에 저장된 사진첩별로 나누어져 목록이 보이지 않는 다는 점이 조금 아쉽다	1
5	전국민이 사용하는 앱이기 때문에 필수 앱이라고 생각합니다  연락도 편하며 문자 요금이아닌 인터넷요금으로 사용할수있다는 편리함도 있다고 생각합니다	1
4	시간이 약간 부정확하지만 대채로 안내해주는 경로나 빠르게 갈아타는 곳을 알려준다던가 하는 것이 마음에 들지만 밤 시가 넘으면 열차가 없다고 말하는 것이 짜증난다 단순히 얼마나 걸리나가 궁금했을 뿐인데	1
4	요금에 따라 내가 현재 얼마만큼 사용할 수 있는지에 대한 지표를 제공하여 사용자에게 알뜰하게 스마트폰을 사용할 수 있게 해준다 	1
4	동영상 올리기 편하고 효과가 많아서 좋다날 팔로우 한 사람들의 팔로우를 끊을 수 있는 기능이 있었으면 좋겠다	1
4	이 앱을 손으로 누르기만 해도 네이버 메일과 카페 뉴스 웹툰등등을 이용할 수 있어서 편하다	1
5	효과도 이쁘고 사진찍을때 소리가 안나서 너무 좋다 더 효과가 다양하면 좋을 것 같다는 생각을 한다	1
2	아이폰을 쓰고 있어서 악성프로그램차단에 대한 믿음이 있다 안드로이드썼을땐 썼었는데 악성프로그램이 차단되는지는 의문이다	0
4	구글맵에 비하면 만족도가 떨어지지만 국내에서 사용하기에는 구글맵보다 훨씬 좋다 대중교통 및 자가용 소요시간은 만족	1
